Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 07/01/22 14:10:02,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 07/01/22 14:42:13,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 07/01/22 14:42:13,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 07/01/22 14:43:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 07/01/22 14:43:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 07/01/22 15:06:41,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 07/01/22 15:06:41,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 07/01/22 15:07:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 07/01/22 15:07:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 08/01/22 16:07:53,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 08/01/22 16:07:53,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 08/01/22 16:11:07,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 08/01/22 16:11:07,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 08/01/22 16:16:23,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 08/01/22 16:16:23,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 08/01/22 16:39:09,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 08/01/22 16:39:09,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 08/01/22 16:40:22,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 08/01/22 16:40:22,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:25:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:25:10,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:26:21,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:26:21,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:30:20,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:30:20,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:31:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:31:28,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:46:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:46:42,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 09/01/22 16:47:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 09/01/22 16:47:54,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 14:52:14,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 14:52:14,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - manuela_1200720 Operation made - UPDATE Date of the operation - 11/01/22 14:53:26,000000
Cargo Manifest Id - 1 Container ID - 456789423 User who made the modification - francisco2 Operation made - UPDATE Date of the operation - 11/01/22 14:53:26,000000
